UserID,Name,Screen_name,Location,followers_count,friends_count,listed_count,favourites_count,statuses_count
1498820760,SUSANA/GEMELOS.,suAutentica_gh,"De la millor terreta,Valencia✌",2735,1949,4,60094,101848
27390371,.,unOriginaal,,564,444,11,337,43976
1092691040,El Consentido :D...,consentido_oO,"Oaxaca, México",380,2130,6,32549,16561
584765375,chløe loves levi,corinidiot,France,3439,1475,20,66967,87108
620433908,A.S✨,yohan_sall,,540,320,1,1509,21960
3079489970,caity,caityrenee_,"overdramatic, tx ",215,80,0,5241,9829
539252935,Isabeli Telles,isabelitelles_,51,752,377,0,10109,65099
2377526041,astrid,allyconvento,carolina,1208,1158,2,1330,26370
3953067874,Avery✨,OvaryAvery,"California, USA",362,284,2,8823,4866
2419229504,izzy,fakingitahs,,14292,12930,4,2125,54371
231504757,#WhoisSunnyCombs,sunnycombswho,California Dreaming,1819,792,11,516,472
276821801,Beca,Beca1D,Coxa do Harry/RJ,1133,833,3,5824,20329
587650306,Destined Beauty,CODTrueBeauty,North Carolina,91,117,3,737,1176
607656315,Karlen♡,Karen_Robles98,"Saltillo, Coahuila de Zaragoza",365,735,0,2043,13438
2949522642,HER❣,KashieeK,,537,441,3,2654,16525
345563450,peyton,PeytonnBlairr,,529,249,1,22954,17419
3259951721,Nuray Dinçer,NurayDincer,Türkiye,2522,2626,4,0,6567
2536030828,ugheva,nolaoceanblue,,617,546,5,31095,15118
4462893795,ياليتّ قومَي يعلمُون,ADGE12919350,,246,40,0,149,3243
2299500828,Eys,KulotFtPanot,"Calamba City, Calabarzon",1967,573,6,2910,46803
361283634,Bria Monét,monetIRL,hustlin',284,548,1,9159,7288
1412132401,미네,MINe_3589,"당신의 옆,그리고 아라라트",63,95,2,1940,27581
348101771,신동일,dishin48,,45,71,0,42,261
22241322,Rangga Alam Purnama,rankrank,BDO,1508,978,14,953,80793
506099696,BJ,facu_morales13,,608,574,1,1167,11843
2897334757,Yen R. Diems,Yennyseii,,80,52,0,845,1707
2611921077,Nitaaaa♦️,nita_nicole89,somewhere ,199,236,5,2241,16676
2977862413,KielanArmstead,Machoman_Kthuga,"Hold me back, I'm bout to spaz",356,242,8,10055,19879
2870695182,انيقه,6_lyoon,,3907,3843,0,42,427
2538185289,ｓｔａｃｙ,StacyJudiith,"Austin, TX",684,633,2,10008,11230
3556626976,↪  ليلى ↩,lailahamdy4761,"Domiat, Egypt",474,496,0,644,4601
2527355389,zahramazrooei,zahramazrooei,,127,102,47,11,78959
1512443252,"goo, little spoon",BLOODYBANDAIDZ,,772,384,3,28436,20203
3045918252,SOGO/nakamu,sogoBOM100,,128,136,0,205,470
3396690532,Skye ✨,Ski_RecklessKid,,112,285,0,54,87
4014153013,しぃちゃむ.,stkmms0712,,163,171,0,1408,525
736567742,Barry Allen,darknessniallx,Central City,15195,9409,44,27499,59370
844158344,أوكـ OK ــي,ok_kuw,kuwait,141236,67131,88,432,661626
2659381268,내가호우씨(a.k.a.내호씨),jyseo8325,쎄더넴!!!!!!셉틴!!!!!!,26,70,0,36,396
3214119229,Mario,papii_og,"Miami, FL",149,129,2,325,994
57406582,Erin Fischer,ErinFFischer,"Holbrook, New York",422,210,2,15786,13120
4103115243,DonnieBabby,_DonnieBabby,Tate Isaac 121514,134,215,0,153,620
781818199,バックbot,back_bot,,38,13,2,0,72424
175600732,El Paco,El_Paco66,"León, Guanajuato",4282,4097,77,199,138232
2846134877,no,micapulvirenti1,,61,63,0,497,1010
2176442956,Mustafa,Mustafa_al6,,437,425,0,1556,1681
2815263433,agos♡,AgosssGonzalez,Argentina - Buenos Aires.,3561,3045,7,1552,14360
3561297327,fred,vaitfdr,2800,198,158,0,964,4356
3668690052,Emilia Celeste,miaceleste508,,20,34,0,2568,1907
4634752375,ことみちゃん,jzx100kotomi,日本 関東地方,114,128,2,886,482
4533596428,SoDamnTrue,SoDamnTrueTop10,,85,608,0,0,420
105672266,Jorge Jiménez,Najoji,México D.F.,266,225,3,1171,3319
719822481,6 God,_j1serrano,"Weston, FL",217,452,1,2651,4490
4204569603,Marii ❤,Fala_Pequena_,,121,256,0,104,689
452659850,david waltz,bigred633,The KM Legend,247,138,0,1314,2000
317694502,Bookmaker Info,BookmakerInfo_e,Worldwide,7357,3522,109,0,13917
48935799,Your Babe Cynthia,Cynthia8410,"New York, NY",11365,10295,29,18,56442
600944866,FLASH,kid_v_money,Email : kid_v@live.com,4798,2,15,152,42453
2456255930,useless,ZJAstudillo,San Mateo Rizal ✈ South Korea,440,269,0,3326,4432
2874644276,destiny,_dest_ashynne,,590,676,0,6455,7112
3697263014,Maryjane Rendon,maryjaner58,,15,76,2,9992,1238
36415086,Bob Guildner,bobguildner,"Sacramento, CA",1848,997,578,734,178333
562827038,南国ひげ,NangokuHige,サンシャインが見える～,375,716,3,88,3613
3188706893,Marcely lobo♒,celyss_,"Alvorada, Rio Grande do Sul",260,258,0,825,6466
191532212,Kristianto #KAKAO,kristwianto,RTs Not Endorsements,5236,727,36,3437,119533
339742341,てけてけぽーん,teketekepooon,,108,205,2,813,895
2332270004,Damian,dami_gonzalez1,longchamps city,244,78,0,374,3057
38353483,Kate Gunn,KateGunn,#yeg,987,626,20,3621,3762
4304491985,板倉 奈々,NV5kq,,730,4833,1,0,2227
604308424,Ndamukong Suh,NdamukongDaily,Detroit,2768,38,24,0,7167
1345522604,azcioforum,azcioforum,"Phoenix, AZ",94,116,27,16,1719
367880987,ameri-ken,SteveXLII,Northern Illinois,159,640,1,1475,22827
160726320,hunter,trulyhunter,ig: trulyhunter,547,1950,5,7794,19876
409571072,Yan,teyane,,46,185,0,24,506
2763184149,Diogo Matos,diogom4tos,"Albufeira, Portugal",530,298,0,9457,13720
3253066570,Alex Cheng,AlexCheng103,,23,121,0,13,34
2793269626,Gabriela Lauar,GabrielaLauar,,12,80,0,6,104
216788415,monique,thrivingkitten,KUROO,327,66,3,6583,32907
1052410232,Roueda,rod_1478,Jeddah,933,679,1,1979,17895
2332396310,sahar00,sondous99,,338,857,1,734,6293
435904903,diego macias,diego7macias,,42,29,0,8,792
141705614,Laís,_laissoaresq,rj,493,697,0,1756,38339
3385436538,Tahani,Thani70180971,السعوديه,173,24,0,26,1099
1632518292,Ellis warrington,Willjameson_,Essex,427,398,2,1761,2293
1585332463,motrfaa..♡,motrfaah,K..S..A  ,85,230,0,17,549
4371787814,宮崎 洸（私垢）,zakimiya_opi,1126~❤️,187,187,0,179,297
1421508332,Camille,Cami_Alt,"Buenos Aires, Argentina",736,702,1,18670,39661
2346563100,angelicadantonnn,angelicadantonn,,457,2026,20,1244,10715
1583412380,x✖Ash✖x,AshSketchum,USA,625,916,4,3637,7241
389153027,︻デ═一,Glogurl300,"Orlando, FL☀️",1458,994,7,30688,42199
1692889602,Ig: fajaresmi,Fajar_FaRes,AA,270,138,0,115,2807
566871760,January16th♑️‼️,xoxo_riaa,w/ bff @shaaaaay_____ ✨,1938,1885,1,5810,15117
2720107286,morg♛,m_rowlandd,dc/baltimore,423,462,0,17108,4366
430820182,Marco Grigoletto,myilmaz1228,DP/EG or River Forest/Oak Park,367,500,2,11859,10567
609601603,David Sullivan,DaveSully14,,695,568,0,3862,9038
3289482152,Trinity Touchton,Trinity10314,,392,934,243,139,1739
3183045405,Hayley,HJDraperx,"Liverpool, England",279,262,0,238,463
755858340,️,llvx9ll,,868,185,0,1046,17571
442705076,Илья Ямчук,YamchukIlya,Абаза,6159,920,503,98,33716
1184215052,Sky,skylermooree,317,569,735,1,19160,13470
2694229026,larizza,piadamorthal,team batman ,9317,8201,9,13233,87697
3265998068,원혜률은 집이가 조타,Hye__Ryu__0,,88,139,1,2511,7754
4528009818,藤澤陽,8m9DaWZWBSgDfxb,日本,19,24,0,71,29
2363387658,gigi,gigizavala1,,373,251,0,14270,5447
2161985202,ashleigh,ashleigh0222,,298,358,1,2497,1403
105235392,..,mariamalmazroui,,1125,287,12,180,6798
976007042,soniiasa,soniiia___,,97,89,0,334,830
719127031,sougo_遇具る,sougo_8,愛知県,6797,7640,14,2599,106486
106864790,冷凍いちご@MWAM余韻中,duffybabi,富士山がキレイに見えます♪,93,197,1,2832,1802
2217544944,瞳,taxazemaboz,横浜,780,1809,0,0,21852
172222405,にわとりぐらん,pooh_niwatori,京都府,181,164,11,2560,46643
3849279492,Ben Carr,benmcarr3,"dana point, ca",48,74,0,86,183
74985376,乳タイプ,Nyuutype,呉鎮守府,536,609,77,435,48210
3007981327,naoki ttt,ttt_naoki,,193,605,0,16438,516
3393917703,Sarah,SarahRosexoxox,,149,253,0,288,2368
1167508242,maycee,memevinn,everywhere,357,235,2,2520,7577
2798487756,Erica Walsh,EricaSWalsh,,18,46,0,40,20
295278130,AA+ | LES,auroranthony,"Lower East Side, Manhattan",2499,216,2,3923,16401
268842361,Daniel B. Jackson,Sacks_Tackles,815 ➡️ 292,747,517,7,4661,10986
1377991304,tvmonster,tvmonster49,,1596,1457,145,106561,104037
2800739446,andres tellez,andres_tellez4,,106,95,2,0,8608
2875399206,Raph,raphs_thoughts,amiens,253,170,2,5473,7088
2462633233,jhony jhony yes papa,johnnyrelatable,bird nest,120,102,1,3621,7396
859087520,ドラポップ,dorapopitw,千葉市,1748,1941,4,0,28641
4504420725,Elsa Capitao,elsa_capitao,,1,2,2,0,425
1729466202,laur,mgcftjai,,11148,262,96,58275,144861
3804395293,danilo padils,sweetkn525,,33,2,27,0,143003
560105592,Reptilia,mariel_m15,Paraguay,1067,861,2,3159,23781
471201899,ثامر الثامري,Thamer200x,المملكة العربية السعودية,291,244,0,19,1695
2272143288,the girls cry out,aokibestfan,Poland,1444,284,21,25956,34006
2785697232,Damla Özkan,OzkannDamlaa,İstanbul....,15421,15693,5,2,10420
415878136,Y,caliuchis,,1307,596,9,7624,18341
36979591,Paul Buceta,paulbuceta,Toronto,6012,143,73,366,1932
381802115,guilherme,Binn_ladeen,Rio Grande Do Sul,1063,1006,1,1172,14644
222117821,Anastomosis,ah_anas,R. silent in a vibrated  world,1418,1050,14,10950,55769
2897803890,090-8945-4422,50d634dca4f9432,,0,1,0,0,106
3035541873,stephany,fuckfadas,Fortal City,426,343,0,1912,10071
3271333729,広田 妃里,hirota_yur_X9pe,,286,2031,0,0,23162
229463845,Grind$marter,SameOGHaze,iG: sameOGhaze,1472,789,8,4101,75759
2969288227,짹짹,dntpdud,,16,487,0,6084,24791
3176400289,まるやまくん風,m_katsudohokoku,建築,73,88,3,1453,2841
395273375,คุโรบุตะ.,Square__Ruth,,286,215,3,115,26244
496756646,Kangsom's Fanclub,KangsomTS8_FC,Bangkok Thailand,16122,71,41,1784,90696
725515201,リア友募集 えみみ,ria_tomo_boshu,,1383,1581,9,0,56349
373952215,Weedy,Mike_Weedy,earth.,74,210,0,101,1110
3041741513,Becaa,becaaa_1444,,38,171,0,298,72
2741380646,Majü@oggi:-),oggi_anlie,日本,49,56,0,508,5821
2337774866,Chuee,chuee95,United States,121,144,1,2,593
2797207663,chris,gnarIy,,35712,104,25,1000,598
311891052,康平,dearmoonjune,Aichi,253,402,2,476,51112
3064896337,ゆのい,yhuiurkoa1207v,,1,4,0,0,83
1423138028,Kelsea,KelseaLilla,the LX,455,319,2,16404,6057
779584586,pisul ♨,jinrya,teamjava;alois;meha;warmgency,2243,2270,13,1089,48403
1631731772,はっちゃん,kikennbutu1008,物語次元,264,153,14,1639,27130
3548512163,Mauricio M.,MauricioMunozP0,,29,209,0,0,2452
2230575563,brooke banhan,BanhanBrooke,,289,276,0,2263,789
4092378854,liza gil,lizquengil36,,7,0,1,0,50034
3649066992,- องศา.⛄(rest),BI196_K,,54,40,0,454,9710
2841177383,⚡️Winning Bets⚡️,sportsbettin101,,1893,1260,56,4,763380
3647228838,ALDUB BODYGUARD,marlon_escubil,,210,228,5,169,11602
741349422,anã.,thecrazymi,pf ,3305,397,3,3022,16252
3267221934,LEINAD,LEINAD_DAN111,En todos lados ,582,476,6,36,149
2470501153,ابي فحل ينيكني,pedahokydeqe,,4913,2197,7,0,8450
133837891,Agos,oswindd,Argentina,1351,1151,25,268,89893
2957473265,Lucke J. Cord,luckecord,,23,19,0,55,25
147154878,Paula Morgan,paaulaMN,,381,397,7,4279,31000
1596826550,Santista ⚫️⚪️,raahmariz,Atibaia  ,1428,1763,1,6574,27670
147202407,にわ (Niwa),niwadokuro,大阪府,357,328,3,790,41583
4620655753,ゆーちゃん,3pj8581,,2,0,0,0,6
1189842133,自遊空間長崎時津店,nagasakitokitu,長崎県西彼杵郡時津町左底郷36-1,27764,30337,27,0,2145
432445880,seeyou,yoongkachu,where OT9 is,418,506,17,3444,133513
320728747,มายด์ของจินยอง,mindsinn,,3956,222,11,2367,85697
914763872,魯迅の言葉bot,rojin_kotoba_bo,,630,695,36,0,17177
327801288,柚,yuzu_kotori,大阪市外,239,449,17,4657,36687
2998647170,The Nerdy Knights,TheNerdyKnights,,1461,955,32,11341,9819
387940664,ティラミス★,tara03250325,,491,706,4,19566,25861
801571483,☪ z e e ☯,zenaidamysnt,"Springfield, MA",375,346,3,2153,20175
271653763,Brian O Connel,sohoter5,,55,388,0,16,83
818514888,Jimmey,Jjiimmeeyy,,1053,104,4,218,6458
1092220368,うさこ,usagi_931,5人目のごらく部,483,249,14,24474,17247
1978956492,No et mie,fouche_noemie,Angers,121,115,2,2454,5873
396808557,Olivia Greene,LivGreene_,WVU,1068,630,2,12196,31556
4245899956,ياويل حالي,4940Nmm152,...... ,409,766,0,243,3370
2937210829,NProperty,property_0,ARCHITECTURE - INTERIOR,18636,16940,301,92851,133235
4409988864,ゆっきぃ,miyum1ar,東京都新宿区,186,191,3,78,3046
3119929347,Vitin Izzat | #MM ✪,VimTeDisrrubei,"Acre, Brasil",1380,1736,2,922,1276
422227773,sick,NayLascano_,La Plata,645,572,3,3602,32787
1961315197,Carolina,ameliaatuabae,Coimbra,508,295,0,5035,30524
180227873,Miriam,JayCandiaG,Distrito Federal,924,556,6,4754,16138
971037840,Carmen,bb_carrot,richmond,435,332,0,27220,12506
1007735882,Jackie,lilyand33194292,"Las Vegas, NV",58,105,0,986,609
2601752821,انا وزجى متحررين,25789256666,,3239,3169,18,0,163957
264285845,MAGCON TO BELGIUM,CameronxNashx,Belgium Antwerp,1405,1795,7,38633,32769
2991054004,(merry)ama | 63,SNAPBACKSlVAN,✵ ⊹* ✧⋆✷ . *✦,2112,389,25,37421,26127
2260568269,popi❄,l0uiPeterojeje,"Paysandú, Uruguay",3482,4257,23,16971,39635
3129976557,Tracy S,tstewart666,Ottawa ON,366,128,30,9339,21063
3016908948,Follow @BSEIndia,FollowBSE,,500,3,7,0,154407
701570582,Acción Poetica.,ESACCIONP0ETICA,Pueblo Poético.,459498,16,707,27981,8728
4234992521,EXTREM3GAMER #TKC40K,EXTREM3_GAMER,Minha Casa ,19,59,0,4,20
3284529193,Ⓜ ســعووديهــ,MaNa__2141,دثروني بصدق آلدعوآت),6,2,0,1,2011
98142425,Anderson Matusyama •,Matusyama,Área 51,2378,295,3,3823,20021
1336608445,jony,jonymedina_,boulogne ,557,286,1,2245,13863
233374350,NVHU€L✖,NahuelFloresOK,Carmen de Areco ,431,368,0,992,9260
372683095,シズコ✧りあ充,JMrosehz,,97,79,3,105,2610
3655342038,CLASSY,chanford_,,104,411,40,180,209215
71901076,SMASH BLOCK T.V.,SmashBlockTV,NJ✈️WorldWide,1681,2026,9,281,9901
2541712035,Katherine Beddia,kather_ine12,,89,42,0,11960,122
290631214,Brit,carelesschild_,,482,403,0,599,16023
2784502604,Baek Kitty,xiaodyo,Xiao ♡ ,910,352,5,2045,36635
3098538816,oman99,omanuke1,東京都,558,637,5,0,120686
2734389688,Sammy Ruiz,pulohudu,México,342,345,0,1,1572
2180735053,✴Marvin✴,marvin_consigny,"Gorcy, Lorraine",659,620,10,630,23316
1027489530,MiriamRomero❤,MiriamZullyRom,San Martin Bs.As Argentina,502,907,2,1388,7282
4637542315,Hafiz Eza,HafizEza1,,1,45,0,3,2
2496149574,nat   Wannapa,nat_Wannapa,,41,48,0,279,6777
237320913,Kaiiu ⚓,woond3rland,wonderland,667,632,2,3180,39305
3543223632,Ness A.,agnesablat,,74,138,3,2567,3123
2602211214,Fara Lane,missfaralane,,67,393,6,116,1875
2347710326,Alicia Lovell,Lovelly_alicia,,205,204,0,588,243
706685286,요시카,yihk_psb16es,✌︎japan → tokyo ← shizuoka✌︎,124,169,8,302,5553
2198561641,オナニーサンタ,onanie_santa,,937,710,15,0,102198
2708971471,ojin박 ⓢ,Hyojinsshi,ssq;ulzzsq;USAgentcy;barslodan,1674,1647,6,1165,49679
219903988,AFINI,myungoppar,,134,355,2,3316,65565
303317629,Edwardo,youknowed,"Ames, Iowa",419,251,3,1695,2538
4530055475,محمد جهني,gamerali909,,6,25,0,71,105
436057275,Shan,Anigimeenez,,887,974,3,9666,18552
903483072,クッキングママ,the_cooking_mam,日本,4401,4558,16,1,32662
2934147145,daniel,pjosquad,,1934,492,8,14351,82356
416356580,e travel 4charity,etravel4charity,"San Diego, CA - Cleveland, OH",2666,2232,365,8,25770
2435081636,dingodanger512,dingodanger512,,0,5,0,0,2099
330561602,‏️‏️,x_Besideyou,WEY VERÉ A 5SOS EN VIVO 210916,47481,45475,36,528,57367
235822567,azharhamid,cura_alsaban,,1379,1037,289,583,560055
1877557944,Iri ☯,Iri_naPerez,Tucumán-Argentinaღ,2313,941,12,1064,32692
1950393133,FlamenGato ❤,ttdogiu,"Cosmorama, Mesquita",19686,4442,3,9690,16776
3548766740,山本けろちょん,SAYAKA_CHON,やまもとさやか,147,147,4,156,817
4473645313,久保田麻奈美,GrYmpFWe5k8GJ3J,日本 茨城県,66,86,0,386,69
735760136,Federico Loiacono,fedekpg,Ramos Mejía,267,260,2,1257,3847
1940590466,Dani,r_udani,"Águeda, Portugal",687,251,2,20766,59682
3088903049,Naia,CatarinaNaia,Aveiro,117,67,1,1020,4490
3655342038,CLASSY,chanford_,,104,411,40,180,209218
360837165,Requiem,luli123_,Rio Gallegos,477,273,2,1391,40194
905995718,desperado,jhmnslpd,ph,240,181,0,1251,8922
4565159774,KathleenMarks,kathleenmarks45,"San Jose, CA",7,61,1,0,758
286240173,Iliana,ilianasheraw,773,348,318,2,2387,14350
347421428,Selena Gomez,PINKSELENATOR,280114-150815,18296,9350,55,727,142262
4079574190,Sarah Krambeer,sarahkrambeerr,idk,29,70,0,117,65
752187140,Agustín ♕,AgustinDanieeL,Parque Avellaneda,694,380,4,11083,98316
2414725105,Hasini Harlick,vopezofetozy,,2,5,0,0,2133
1114481491,_orlvndofwm_,orlando_soria,,203,138,0,1889,8091
591038541,Hunter Wettlin,spreago,"Greenville Sc,",83,530,0,644,370
345189737,louise belcher,booboobridges,"Newark, DE",626,400,0,3265,26081
715297189,Maru Tessss ta❤,MaaruTesta,"Luján, Argentina ",1188,445,0,4563,33536
2213732275,Beauty_Meyza,meyavail,"Tangerang, Banten",21,52,0,28,67
1099494498,Lorene Collier Purcy,SavvyChicksRule,Texas,740,888,27,1944,3697
3740414532,Shey,sheyennebowlin5,Louisitexan,298,601,1,900,6518
1944581808,Arctic Eιɢнтy7ɴ,Eighty7n,,4336,376,11,9286,42869
2753651902,Mr.Not-NiceGuy,k1ng_nxppy,,331,592,0,3889,3115
2936739630,Maninay,dfeckk,Mental Hospital,185,273,0,301,1876
205601523,slow,oosehunl,,820,572,1,8998,134512
2275720734,理邑＊27水銀燈,xriCosx,Hamamatsu,87,87,11,467,4775
634726584,ハラツー社長ｂｏｔ,haratu21,,39,13,0,1,47203
3159766742,JaeHyun,NFLYINGxJH,FNC Ent,1105,1087,4,1774,12359
2801948710,Pacojerte,DiamondPixel_,Argentina,208,21,0,4858,5142
2462860357,ゆうだい(RC2日目),EN_BEG,,361,245,14,9261,13830
2171021358,Daniela,DanielaVesga3,,790,775,1,849,11611
448364739,EnjoyPinkyLife,ChOopette,Guyane,103,105,3,272,3369
1357081069,cel,celestecelox,,245,155,0,2493,7074
2999131970,الجازي,MM18239967,المملكه العربيه السعودية,1192,300,0,1515,5050
3405773837,Poppy Walsh,poppywalsh_,,103,114,0,80,2083
4505938709,Busty Betty,Busty_Betty2,,686,1731,2,0,5216
2768345171,❁zinba❁,LOXBRADEN,aaron braden carpenter's smile,1108,462,4,6464,10772
620328819,Seth,setth_,Mary Carty ❤️❤️,1422,316,1,4330,14058
2999131970,الجازي,MM18239967,المملكه العربيه السعودية,1192,300,0,1515,5050
2427935496,Jenna,JeniferAroche1,instagram: jennnaroche    ,2016,1413,1,10232,41015
919914985,NISHOU,Anichat_rs,,270,184,7,3692,49865
1484866188,Matt ✨❣ Noah ❤️,Megane_Pokora,,447,1104,7,7535,29752
2992568148,dominique,G10Dominique,México,174,257,0,3738,1922
4238489369,Milena Potulski,MilenaPotulski,três barras do Paraná - Paraná,29,37,0,27,154
2869381470,★LALI★,CassandraDanis, France,323,105,0,11534,16810
2553196309,THANK YOU JB,texasnator,jb follows,480,364,1,130,4668
2893323763,ans,anslejgh,[they/them],455,1193,1,3127,3328
107888277,DirtyBirds [7-7],Malik44_,,511,518,2,14305,19585
2960169417,jack wędrøwniczek,sheerger,,1106,1136,1,557,23068
3024959331,Je t'aime✨,Hollyjaeeee,,397,308,0,1288,13087
3910899377,A Siamese Punk,ASiamesePunk,White Cisheteropatriarchal UK ,5994,144,34,8302,10086
2590352090,Allison Argent.,xBadassArgent,— Beacon Hills | #FRP —,437,336,4,2568,4201
2200392086,TGIFadel,AlainFadel,Mississauga,111,249,14,152,958
884730122,Gliss,ritaa_russo,Peniche,1391,343,0,19428,48172
1186918302,HotGuysHotUnderwear,hotguyshotunder,,868,502,13,352,62329
2247081091,Tecno pic,Tecno_pic,Valencia,264,264,23,6,126147
3835151838,Reinhard E.C.R.D,ReinhardD321,"Ponorogo, East Java",16,27,1,567,453
19289284,Maria Paula Duque ,laduqueuk,Bogota-Colombia,1122,935,31,19,1596
2275174264,SC: Chrissinasuber❤❄,Pappi_Chrissy,Odell Beckham Jr House ❗,2553,1694,2,10673,13712
3411500825,maridão,PJEscobar22,,85,52,0,511,1067
471033007,Kirsten Hazel Smith,K_HazelSmith,,446,910,6,746,836
1010592900,R,danilooooss,"Tarlac, Philippines",198,193,0,214,1130
2712574216,شيطان,dubskunk_,,171,185,4,1521,6542
317322258,ThePOWER,PowLewis,Coventry,635,537,3,5256,8559
2335923812,Robbi Sugandi,RobbiSoegandi,Lubuk Sikaping,217,138,0,91,2257
754777730,リン(＞▽＜)ゞ,PSO2_Rin,,902,755,47,532,140143
2804310331,Soccer,MontesSoccer,,313,79,37,0,175881
2986114663,ㅤ,hobbysrr,Suicide Room → 01162015 ,233,141,6,5915,14702
47677118,Carmelita Brazille,carm_brazille,"Edmond, Oklahoma",597,1995,28,3567,2846
1240618021,Soyou,Tsunderecum,,750,99,11,8479,22531
137940466,まめ尾,mame_wo,どこかのミンク村の額縁,293,430,21,3155,70254
119165862,GAMINGL◊UNG€,GAMING_LOUNGE,Worldwide,1590,19,98,5,538898
2833721452,Tre2fast,tre2fast,,3938,2675,3,3388,13107
48917940,Nancy Drew Sleuths,NancyDrewFans,River Heights USA,1380,18,20,2,1037
3748143073,kathnieltard,knteroristard60,,75,408,35,8,221624
871619138,A Tripeira Ciumenta,pancaderabos,,1133,405,4,32702,62795
293330928,Lisa Venthine,CacaMachup,Gryffindor - Hogwarts,1681,141,2,387,70383
463366230,ⓝⓘⓒⓞⓛⓔ,Whoop_Nicole,,377,315,1,14006,22946
2413334047,savann,Savann18,"Lynn, MA",139,43,0,400,1563
4149914429,まえだあやか,t1fa3r8hv4xd,,2,0,0,0,2010
449522172,Ali,Kriebss,"Westerville, OH",607,618,1,4925,5191
3730393753,دمعه على خد مشتاق,Nabls994,,4747,491,4,678,22195
2352856033,☮Piba☮,Slutformc,,248,306,4,836,10983
487450537,abdullah nazif usta,anufb1907,Bartın/Kdz.Ereğli,155,131,0,950,2002
1938033740,(o˘◡˘o)にじ@痩せる,rain_o_bow,,45,110,0,104,4340
767965837,Lujain,mes99_maus,#Halamadrid,147,34,1,118,10937
92360183,Drupalize.Me,drupalizeme,,2714,85,237,174,4358
3216511786,kiara cruz,kiaracruz84,Estados Unidos,12936,332,134,75,245049
238329383,mavi,lipeandgabi,"São Paulo, Brasil",588,295,1,3789,39982
69874131,Frida,fnaughtyslut,,849,1759,5,0,5625
242953573,Lira,Restbubu,Cidade da adoração,83,0,0,0,11011
637127013,Sound Horizon 가사 봇,SH_lyric_kor,,184,41,6,0,24053
2856074239,コン次郎のような何か,KonziroPistatio,ジャパリパーク サンカイチホー,366,341,25,26689,53255
4303548552,Manolito Carillo,mcc0618,,47,58,1,516,8886
3996240672,シロ@TCG,koutro_tcg,,69,115,1,47,171
946265713,Cadwallon,fimufynov,,1,0,0,0,109335
2996514378,sloggi(スロギー)公式,sloggi_jpn,からだと およふくのあいだ  |ω`*)੭,722,526,24,3436,5038
4241790434,Amy Lee,amylee3831,,187,927,191,0,12067
1714427460,테지타스,LENObika,나는 언제나 아빠의 곁에.,280,302,2,2415,41130
2356482902,珈琲大明神,nemnemmfeb,自衛官候補生,264,234,9,47654,56627
1304783084,Relaciones y Amor™,relacionesAmor_,,293184,831,215,197,9232
322574750,篠宮,4no3opo,蔵ノ介くん,338,499,9,1696,47164
3180624091,요조 맥시머,Viktor_Killua,인생 has been over....,91,100,0,2586,7503
2732618666,Kami Jualan Fòllòwer,JuualFollowerr,Kalimantan Timur,246,2,1,0,12867
3326179986,バルサミコ酢,sugar1582,,8,36,0,59,6
2276107903,殲滅,morumotto58,,105,92,8,3429,44361
2505185067,alyssa?¿,TexasBaby___,11/18/2015,613,683,1,4428,7967
2717535834,Alba.,Aliados__Spain,,154,242,1,60,72561
373536087,Ben Ruston,B_Ruston,,447,468,1,4438,10580
1153377564,Chochera,NicolasLewis3,"Salto, Uruguay",528,244,0,1488,14538
2893669354,ren,teddyIoid,,140,60,7,7408,17389
163897707,カール EL,carlelorm,Ghana,445,696,3,686,6122
371743388,Lee Zou,Karukera34,,71,379,1,5696,980
108088873,Thaís Antunes,_thaisantunes,Rio de Janeiro,399,354,0,2765,11921
585506394,Joanna Marie,joesaaaa,ig: montoya.joe,867,496,0,12648,23225
2185077790,pusha b,ThisNiggaUgly_,"Lisbon, Portugal",1227,549,4,11164,45527
1681344360,紅璃,redshark_2,専門はバックです,5106,4999,33,4252,8577
2784781366,Deck Aliados,AliadosDeck01,,12,19,0,1,59148
229652212,"ana, CRUSE.",hmpikachu,Marte,490,138,58,960,83282
3025050736,General News NGR,GeneralNews_NGR,,260,304,8,0,39050
1461254564,•Døpest•,josefernando333,,288,259,1,3513,33971
610017638,505,SaraCGreys,Platform 9¾,382,333,13,2164,28654
2798322835,L U C I E,lucie__thz,"Nord-Pas-de-Calais, France",703,982,3,2319,8991
2931586866,하예 뒤 순진,SWlTCH__ON,花落時發深香,29,39,1,208,165
2828042058,玄米さん,Genmai_san_0615,Instagram：genmai0615,41,68,1,2419,10222
4092416534,liza gil,lizquengil39,,7,0,2,0,49955
85317774,Jose A. Garcia,jagg66,Castellón,664,1529,59,1629,9328
587006262,de Matii,_MarisolMedina_,,948,812,1,3098,24033
214710534,Martínez.,_AgusMartinez07,03.05.14 -sueño cumplido-,620,391,1,11429,38014
1486316473,glyn somers-lynam,mightykop02,,43,125,3,4,12355
4593446892,festive tomoko,TomokoFestive,,12,26,0,28,44
2950143740,달아,moonofsorrow2,우주 어디에 있겠지,65,191,3,16167,64179
2900764724,zack,colinjezek,he/him,36,41,3,43808,18796
3316014266,ユウナ,yu_na_0703,,53,67,0,127,927
4645222158,jisoolove3,jisoolv32,,0,1,0,0,132
427401219,RZK,_DaftProd,Minas Morgul / Mordor ,452,106,9,7921,40100
